"Position","Name","Type","Signal","Label"
"K3","PF7","I/O","",""
"K4","PF8","I/O","",""
"K5","VDD","Power","",""
"K7","VSS","Power","",""
"K8","VSS","Power","",""
"K9","VSS","Power","",""
"K10","VSS","Power","",""
"K11","VSS","Power","",""
"K13","VDD","Power","",""
"K14","PJ11","I/O","",""
"K15","VSSDSI","Power","",""
"K16","DSI_D1P","MonoIO","",""
"K17","DSI_D1N","MonoIO","",""
"L1","VDDA","Power","",""
"L2","PC0","I/O","",""
"L3","PF10","I/O","",""
"L4","PF9","I/O","",""
"L5","VDD","Power","",""
"L7","VSS","Power","",""
"L8","VSS","Power","",""
"L9","VSS","Power","",""
"L10","VSS","Power","",""
"L11","VSS","Power","",""
"L13","VDD","Power","",""
"L14","PJ10","I/O","",""
"L15","VSSDSI","Power","",""
"L16","DSI_CKP","MonoIO","",""
"L17","DSI_CKN","MonoIO","",""
"M1","VREF+","MonoIO","",""
"M2","PC1","I/O","",""
"M3","PC2","I/O","",""
"M4","PC3","I/O","",""
"M5","VDD","Power","",""
"M13","VDD","Power","",""
"M14","PJ9","I/O","",""
"M15","VSSDSI","Power","",""
"M16","DSI_D0P","MonoIO","",""
"M17","DSI_D0N","MonoIO","",""
"N1","VREF-","Power","",""
"N2","PH2","I/O","",""
"N3","PA2","I/O","",""
"N4","PA1","I/O","",""
"N5","PA0","I/O","",""
"N6","PJ0","I/O","",""
"N7","VDD","Power","",""
"N8","VDD","Power","",""
"N9","PE10","I/O","",""
"N10","VDD","Power","",""
"N11","VDD","Power","",""
"N12","VDD","Power","",""
"N13","PJ8","I/O","",""
"N14","PJ7","I/O","",""
"N15","PJ6","I/O","",""
"N16","VSS","Power","",""
"N17","VCAPDSI","Power","",""
"P1","VSSA","Power","",""
"P2","PH3","I/O","",""
"P3","PH4","I/O","",""
"P4","PH5","I/O","",""
"P5","PI15","I/O","",""
"P6","PJ1","I/O","",""
"P7","PF13","I/O","",""
"P8","PF14","I/O","",""
"P9","PE9","I/O","",""
"P10","PE11","I/O","",""
"P11","PB10","I/O","",""
"P12","PB11","I/O","",""
"P13","PH10","I/O","",""
"P14","PH11","I/O","",""
"P15","PD15","I/O","",""
"P16","PD14","I/O","",""
"P17","VDDDSI","Power","",""
"R1","PC2_C","I/O","",""
"R2","PC3_C","I/O","",""
"R3","PA6","I/O","",""
"R4","VSS","Power","",""
"R5","PA7","I/O","",""
"R6","PB2","I/O","",""
"R7","PF12","I/O","",""
"R8","VSS","Power","",""
"R9","PF15","I/O","",""
"R10","PE12","I/O","",""
"R11","PE15","I/O","",""
"R12","PJ5","I/O","",""
"R13","PH9","I/O","",""
"R14","PH12","I/O","",""
"R15","PD11","I/O","",""
"R16","PD12","I/O","",""
"R17","PD13","I/O","",""
"T1","PA0_C","I/O","",""
"T2","PA1_C","I/O","",""
"T3","PA5","I/O","",""
"T4","PC4","I/O","",""
"T5","PB1","I/O","",""
"T6","PJ2","I/O","",""
"T7","PF11","I/O","",""
"T8","PG0","I/O","",""
"T9","PE8","I/O","",""
"T10","PE13","I/O","",""
"T11","PH6","I/O","",""
"T12","VSS","Power","",""
"T13","PH8","I/O","",""
"T14","PB12","I/O","",""
"T15","PB15","I/O","",""
"T16","PD10","I/O","",""
"T17","PD9","I/O","",""
"U1","VSS","Power","",""
"U2","PA3","I/O","",""
"U3","PA4","I/O","",""
"U4","PC5","I/O","",""
"U5","PB0","I/O","",""
"U6","PJ3","I/O","",""
"U7","PJ4","I/O","",""
"U8","PG1","I/O","",""
"U9","PE7","I/O","",""
"U10","PE14","I/O","",""
"U11","VCAP","Power","",""
"U12","VDDLDO","Power","",""
"U13","PH7","I/O","",""
"U14","PB13","I/O","",""
"U15","PB14","I/O","",""
"U16","PD8","I/O","",""
"U17","VSS","Power","",""
