"Position","Name","Type","Signal","Label"
"R17","DDR_A4","MonoIO","",""
"R18","DDR_DQ8","MonoIO","",""
"R19","VSS","Power","",""
"T1","PA1","I/O","",""
"T2","PC1","I/O","",""
"T3","PA2","I/O","",""
"T17","DDR_A8","MonoIO","",""
"T18","DDR_DQ13","MonoIO","",""
"T19","DDR_DQ10","MonoIO","",""
"U1","PB1","I/O","",""
"U2","PB0","I/O","",""
"U3","PB11","I/O","",""
"U4","PC0","I/O","",""
"U5","PB10","I/O","",""
"U6","PG11","I/O","",""
"U7","PG10","I/O","",""
"U8","PD11","I/O","",""
"U9","VSS","Power","",""
"U10","PF6","I/O","",""
"U11","BYPASS_REG1V8","MonoIO","",""
"U12","PE8","I/O","",""
"U13","PD13","I/O","",""
"U14","PD12","I/O","",""
"U15","PA11","I/O","",""
"U16","PA10","I/O","",""
"U17","DDR_DQ14","MonoIO","",""
"U18","DDR_DQS1N","MonoIO","",""
"U19","DDR_DQ9","MonoIO","",""
"V1","PC5","I/O","",""
"V2","PC4","I/O","",""
"V3","PB12","I/O","",""
"V4","PB8","I/O","",""
"V5","PB5","I/O","",""
"V6","PG8","I/O","",""
"V7","PE7","I/O","",""
"V8","PF8","I/O","",""
"V9","PF9","I/O","",""
"V10","USB_DP2","MonoIO","",""
"V11","PG7","I/O","",""
"V12","PE10","I/O","",""
"V13","PB2","I/O","",""
"V14","USB_DP1","MonoIO","",""
"V15","PA12","I/O","",""
"V16","OTG_VBUS","MonoIO","",""
"V17","DDR_DQ15","MonoIO","",""
"V18","DDR_DQM1","MonoIO","",""
"V19","DDR_DQS1P","MonoIO","",""
"W1","VSS","Power","",""
"W2","PA7","I/O","",""
"W3","PA6","I/O","",""
"W4","PF11","I/O","",""
"W5","VSS","Power","",""
"W7","PF7","I/O","",""
"W8","PG9","I/O","",""
"W10","USB_DM2","MonoIO","",""
"W11","PB6","I/O","",""
"W13","VSS","Power","",""
"W14","USB_DM1","MonoIO","",""
"W16","DDR_VREF","MonoIO","",""
"W17","DDR_DQ12","MonoIO","",""
"W18","DDR_DQ11","MonoIO","",""
"W19","VSS","Power","",""
"1A1","PE1","I/O","",""
"1A2","PD10","I/O","",""
"1A3","PE3","I/O","",""
"1A4","PB14","I/O","",""
"1A5","PD2","I/O","",""
"1A6","VSS","Power","",""
"1A7","VDD1V2_DSI_REG","Power","",""
"1A8","DDR_ZQ","MonoIO","",""
"1A9","DDR_A7","MonoIO","",""
"1B1","PD6","I/O","",""
"1B2","PE14","I/O","",""
"1B3","VDDCORE","Power","",""
"1B4","PC12","I/O","",""
"1B5","VDDCORE","Power","",""
"1B6","VDDA1V8_DSI","Power","",""
"1B7","VDD1V2_DSI_PHY","Power","",""
"1B8","VSS","Power","",""
"1B9","VDDQ_DDR","Power","",""
"1C1","PD9","I/O","",""
"1C2","PD15","I/O","",""
"1C3","VSS","Power","",""
"1C4","VDDCORE","Power","",""
"1C5","VSS","Power","",""
"1C6","VDDCORE","Power","",""
"1C7","VSS","Power","",""
"1C8","DDR_DTO1","MonoIO","",""
"1C9","DDR_A5","MonoIO","",""
"1D1","VBAT","Power","",""
"1D2","VSS","Power","",""
"1D3","VDDCORE","Power","",""
"1D4","VSS","Power","",""
"1D5","VDDCORE","Power","",""
"1D6","VSS","Power","",""
"1D7","VDDCORE","Power","",""
"1D8","DDR_DTO0","MonoIO","",""
"1D9","VDDQ_DDR","Power","",""
"1E1","PD14","I/O","",""
"1E2","VDD","Power","",""
"1E3","VSS","Power","",""
"1E4","VDDCORE","Power","",""
"1E5","VSS","Power","",""
"1E6","VDDCORE","Power","",""
"1E7","VSS","Power","",""
"1E8","VDDCORE","Power","",""
"1E9","DDR_RASN","MonoIO","",""
"1F1","VDDA","Power","",""
"1F2","VDDA","Power","",""
"1F3","VDD","Power","",""
"1F4","VSS","Power","",""
"1F5","VDDCORE","Power","",""
"1F6","VSS","Power","",""
"1F7","VDDCORE","Power","",""
"1F8","DDR_ATO","MonoIO","",""
"1F9","VDDQ_DDR","Power","",""
"1G1","VSSA","Power","",""
"1G2","VSS","Power","",""
"1G3","VDD","Power","",""
"1G4","VDD","Power","",""
"1G5","VSS","Power","",""
"1G6","VDDCORE","Power","",""
"1G7","VSS","Power","",""
"1G8","VDDCORE","Power","",""
"1G9","DDR_A6","MonoIO","",""
"1H1","PA5","I/O","",""
"1H2","VSS","Power","",""
"1H3","VSS","Power","",""
"1H4","VSS","Power","",""
"1H5","VDDA1V8_REG","Power","",""
"1H6","VSS","Power","",""
"1H7","VDD3V3_USB","Power","",""
"1H8","VSS","Power","",""
"1H9","VDDQ_DDR","Power","",""
"1J1","PA4","I/O","",""
"1J2","PB13","I/O","",""
"1J3","VDD","Power","",""
"1J4","PE9","I/O","",""
"1J5","VSS","Power","",""
"1J6","VDDA1V1_REG","Power","",""
"1J7","PF10","I/O","",""
"1J8","USB_RREF","MonoIO","",""
"1J9","VSS","Power","",""
